entry,accessPath,depth,isConstructor,isAsync,hasDocComment,snippets_native,snippets_docs,signature,implLength,implGroupSize
mini,zod-mini.z.core.$ZodCheckBigIntFormat,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckBigIntFormat.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckEndsWith,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckEndsWith.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckGreaterThan,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckGreaterThan.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckIncludes,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckIncludes.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckLengthEquals,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckLengthEquals.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckLessThan,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckLessThan.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckLowerCase,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckLowerCase.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckMaxLength,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckMaxLength.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckMaxSize,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckMaxSize.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckMimeType,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckMimeType.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckMinLength,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckMinLength.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckMinSize,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckMinSize.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckMultipleOf,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckMultipleOf.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckNumberFormat,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckNumberFormat.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckOverwrite,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckOverwrite.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckProperty,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckProperty.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckRegex,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckRegex.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckSizeEquals,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckSizeEquals.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckStartsWith,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckStartsWith.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckStringFormat,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckStringFormat.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheckUpperCase,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheckUpperCase.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCustom,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCustom.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCustomStringFormat,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCustomStringFormat.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodDate,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodDate.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodDefault,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodDefault.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodDiscriminatedUnion,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodDiscriminatedUnion.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodE164,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodE164.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodEmail,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodEmail.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodEmoji,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodEmoji.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodEnum,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodEnum.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodError,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodError.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodFile,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodFile.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodFunction,3,True,False,False,0,0,(def),2218,1
mini,zod-mini.z.core.$ZodFunction.prototype.implement,5,False,False,False,0,6,(func),676,1
mini,zod-mini.z.core.$ZodFunction.prototype.implementAsync,5,False,False,False,0,1,(func),709,1
mini,zod-mini.z.core.$ZodFunction.prototype.input,5,False,False,False,0,0,(...args),534,1
mini,zod-mini.z.core.$ZodFunction.prototype.output,5,False,False,False,0,0,(output),179,1
mini,zod-mini.z.core.$ZodGUID,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodGUID.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodIPv4,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodIPv4.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodIPv6,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodIPv6.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodISODate,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodISODate.init,4,False,False,False,0,0,"(inst, def)",568,158
